doc_id,word_count,chars,path
RemarkHoldingsInc_20081114_10-Q_EX-10.24_2895649_EX-10.24_Content License Agreement,9352,58363,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\RemarkHoldingsInc_20081114_10-Q_EX-10.24_2895649_EX-10.24_Content License Agreement_cleaned.txt
RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,42172,265172,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement_cleaned.txt
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT,2407,14788,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT_cleaned.txt
ReynoldsConsumerProductsInc_20191115_S-1_EX-10.18_11896469_EX-10.18_Supply Agreement,9739,61589,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ReynoldsConsumerProductsInc_20191115_S-1_EX-10.18_11896469_EX-10.18_Supply Agreement_cleaned.txt
ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement,17747,112063,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement_cleaned.txt
RgcResourcesInc_20151216_8-K_EX-10.3_9372751_EX-10.3_Franchise Agreement,830,5109,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\RgcResourcesInc_20151216_8-K_EX-10.3_9372751_EX-10.3_Franchise Agreement_cleaned.txt
RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT,2401,16276,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT_cleaned.txt
RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement,19632,122389,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement_cleaned.txt
RMRGROUPINC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT,115,645,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\RMRGROUPINC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT_cleaned.txt
"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",19740,120920,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT_cleaned.txt"
RUBIOSRESTAURANTSINC_03_31_2008-EX-10.75-SPONSORSHIP AGREEMENT,5790,36525,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\RUBIOSRESTAURANTSINC_03_31_2008-EX-10.75-SPONSORSHIP AGREEMENT_cleaned.txt
SalesforcecomInc_20171122_10-Q_EX-10.1_10961535_EX-10.1_Reseller Agreement,467,2916,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SalesforcecomInc_20171122_10-Q_EX-10.1_10961535_EX-10.1_Reseller Agreement_cleaned.txt
SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT,11385,70692,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT_cleaned.txt
ScansourceInc_20190509_10-Q_EX-10.2_11661422_EX-10.2_Distributor Agreement,2168,14075,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ScansourceInc_20190509_10-Q_EX-10.2_11661422_EX-10.2_Distributor Agreement_cleaned.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1,13518,83927,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1_cleaned.txt
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,2103,13288,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2_cleaned.txt
ScansourceInc_20190822_10-K_EX-10.39_11793959_EX-10.39_Distributor Agreement,1710,10833,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ScansourceInc_20190822_10-K_EX-10.39_11793959_EX-10.39_Distributor Agreement_cleaned.txt
SCOUTCAMINC_05_12_2020-EX-10.22-SERVICES AGREEMENT,1326,8305,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SCOUTCAMINC_05_12_2020-EX-10.22-SERVICES AGREEMENT_cleaned.txt
SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT,10883,70629,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT_cleaned.txt
SECURIANFUNDSTRUST_05_01_2012-EX-99.28.H.9-NET INVESTMENT INCOME MAINTENANCE AGREEMENT,1579,9517,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SECURIANFUNDSTRUST_05_01_2012-EX-99.28.H.9-NET INVESTMENT INCOME MAINTENANCE AGREEMENT_cleaned.txt
SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement,12472,73769,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement_cleaned.txt
SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT,2924,17884,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT_cleaned.txt
SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,7931,50058,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT_cleaned.txt
"SIBANNAC,INC_12_04_2017-EX-2.1-Strategic Alliance Agreement",1273,8207,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SIBANNAC,INC_12_04_2017-EX-2.1-Strategic Alliance Agreement_cleaned.txt"
SigaTechnologiesInc_20190603_8-K_EX-10.1_11695818_EX-10.1_Promotion Agreement,23093,143953,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SigaTechnologiesInc_20190603_8-K_EX-10.1_11695818_EX-10.1_Promotion Agreement_cleaned.txt
"SightLife Surgical, Inc. - STRATEGIC SALES _ MARKETING AGREEMENT",3668,23314,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SightLife Surgical, Inc. - STRATEGIC SALES _ MARKETING AGREEMENT_cleaned.txt"
SimplicityEsportsGamingCompany_20181130_8-K_EX-10.1_11444071_EX-10.1_Franchise Agreement,4439,28480,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SimplicityEsportsGamingCompany_20181130_8-K_EX-10.1_11444071_EX-10.1_Franchise Agreement_cleaned.txt
SLINGERBAGINC_05_27_2020-EX-10.7-CONSULTING AGREEMENT,5463,33357,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SLINGERBAGINC_05_27_2020-EX-10.7-CONSULTING AGREEMENT_cleaned.txt
SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules,3449,24143,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SLOVAKWIRELESSFINANCECOBV_03_28_2001-EX-4.(B)(II).3-Maintenance and support contract for SICAP(R) modules_cleaned.txt
SmartRxSystemsInc_20180914_1-A_EX1A-6 MAT CTRCT_11351705_EX1A-6 MAT CTRCT_Distributor Agreement,6304,39863,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SmartRxSystemsInc_20180914_1-A_EX1A-6 MAT CTRCT_11351705_EX1A-6 MAT CTRCT_Distributor Agreement_cleaned.txt
SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT,13678,81955,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT_cleaned.txt
"SOLUTIONSVENDINGINTERNATIONAL,INC_03_31_2020-EX1A-1 UNDR AGMT-SERVICES AGREEMENT",1154,7114,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SOLUTIONSVENDINGINTERNATIONAL,INC_03_31_2020-EX1A-1 UNDR AGMT-SERVICES AGREEMENT_cleaned.txt"
"Sonos, Inc. - Manufacturing Agreement ",17386,108677,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\Sonos, Inc. - Manufacturing Agreement _cleaned.txt"
SONUSCORP_03_12_1997-EX-10.11-SPONSORSHIP AGREEMENT,3945,24340,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SONUSCORP_03_12_1997-EX-10.11-SPONSORSHIP AGREEMENT_cleaned.txt
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1,23569,141835,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1_cleaned.txt
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement2,852,5338,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement2_cleaned.txt
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement3,455,2944,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement3_cleaned.txt
SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement4,503,3169,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement4_cleaned.txt
SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement,3662,22635,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SouthernStarEnergyInc_20051202_SB-2A_EX-9_801890_EX-9_Affiliate Agreement_cleaned.txt
SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,3932,24796,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT_cleaned.txt
SPHERE3DCORP_06_24_2020-EX-10.12-CONSULTING AGREEMENT,1922,12335,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SPHERE3DCORP_06_24_2020-EX-10.12-CONSULTING AGREEMENT_cleaned.txt
"SPIENERGYCO,LTD_03_09_2011-EX-99.5-OPERATIONS AND MAINTENANCE AGREEMENT",8351,53185,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SPIENERGYCO,LTD_03_09_2011-EX-99.5-OPERATIONS AND MAINTENANCE AGREEMENT_cleaned.txt"
"SPIENERGYCO,LTD_07_10_2014-EX-10-Cooperation Agreement of 50MWp Photovoltaic Grid-connected Power Generation Project in Yangqiao of~1",428,2791,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SPIENERGYCO,LTD_07_10_2014-EX-10-Cooperation Agreement of 50MWp Photovoltaic Grid-connected Power Generation Project in Yangqiao of~1_cleaned.txt"
"SPOKHOLDINGS,INC_06_19_2020-EX-10.1-COOPERATION AGREEMENT",2893,17655,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SPOKHOLDINGS,INC_06_19_2020-EX-10.1-COOPERATION AGREEMENT_cleaned.txt"
SPORTHALEYINC_09_29_1997-EX-10.2-10-ENDORSEMENT AGREEMENT,1567,10123,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SPORTHALEYINC_09_29_1997-EX-10.2-10-ENDORSEMENT AGREEMENT_cleaned.txt
"SPRINGBANKPHARMACEUTICALS,INC_04_08_2020-EX-99.A-JOINT FILING AGREEMENT",251,1556,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SPRINGBANKPHARMACEUTICALS,INC_04_08_2020-EX-99.A-JOINT FILING AGREEMENT_cleaned.txt"
StaarSurgicalCompany_20180801_10-Q_EX-10.37_11289449_EX-10.37_Distributor Agreement,7868,49637,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\StaarSurgicalCompany_20180801_10-Q_EX-10.37_11289449_EX-10.37_Distributor Agreement_cleaned.txt
STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,5582,36139,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT_cleaned.txt
StampscomInc_20001114_10-Q_EX-10.47_2631630_EX-10.47_Co-Branding Agreement,11851,76808,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\StampscomInc_20001114_10-Q_EX-10.47_2631630_EX-10.47_Co-Branding Agreement_cleaned.txt
STARTECGLOBALCOMMUNICATIONSCORP_11_16_1998-EX-10.30-CONSTRUCTION AND MAINTENANCE AGREEMENT,14805,94458,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\STARTECGLOBALCOMMUNICATIONSCORP_11_16_1998-EX-10.30-CONSTRUCTION AND MAINTENANCE AGREEMENT_cleaned.txt
SteelVaultCorp_20081224_10-K_EX-10.16_3074935_EX-10.16_Affiliate Agreement,2775,17641,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SteelVaultCorp_20081224_10-K_EX-10.16_3074935_EX-10.16_Affiliate Agreement_cleaned.txt
STWRESOURCESHOLDINGCORP_08_06_2014-EX-10.1-COOPERATION AGREEMENT,4526,26974,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\STWRESOURCESHOLDINGCORP_08_06_2014-EX-10.1-COOPERATION AGREEMENT_cleaned.txt
"SUCAMPOPHARMACEUTICALS,INC_11_04_2015-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",9818,62094,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SUCAMPOPHARMACEUTICALS,INC_11_04_2015-EX-10.2-STRATEGIC ALLIANCE AGREEMENT_cleaned.txt"
SUMMAFOURINC_06_19_1998-EX-10.3-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,14325,95671,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SUMMAFOURINC_06_19_1998-EX-10.3-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT_cleaned.txt
SUNTRONCORP_05_17_2006-EX-10.22-MAINTENANCE AGREEMENT,4880,30224,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SUNTRONCORP_05_17_2006-EX-10.22-MAINTENANCE AGREEMENT_cleaned.txt
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT,1906,11680,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT_cleaned.txt
TALCOTTRESOLUTIONLIFEINSURANCECO-SEPARATEACCOUNTTWELVE_04_30_2020-EX-99.8(L)-SERVICE AGREEMENT,4799,29745,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TALCOTTRESOLUTIONLIFEINSURANCECO-SEPARATEACCOUNTTWELVE_04_30_2020-EX-99.8(L)-SERVICE AGREEMENT_cleaned.txt
"TALLGRASSENERGY,LP_02_20_2020-EX-99.26-JOINT FILING AGREEMENT",663,3927,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TALLGRASSENERGY,LP_02_20_2020-EX-99.26-JOINT FILING AGREEMENT_cleaned.txt"
TcPipelinesLp_20160226_10-K_EX-99.12_9454048_EX-99.12_Transportation Agreement,1019,6020,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TcPipelinesLp_20160226_10-K_EX-99.12_9454048_EX-99.12_Transportation Agreement_cleaned.txt
TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT,3735,23604,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT_cleaned.txt
TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT,15426,92066,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT_cleaned.txt
TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,16343,98645,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT_cleaned.txt
TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,6812,45086,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement_cleaned.txt
"THERAVANCEBIOPHARMA,INC_05_08_2020-EX-10.2-SERVICE AGREEMENT",5529,32760,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\THERAVANCEBIOPHARMA,INC_05_08_2020-EX-10.2-SERVICE AGREEMENT_cleaned.txt"
ThriventVariableInsuranceAccountB_20190701_N-6_EX-99.D(IV)_11720968_EX-99.D(IV)_Endorsement Agreement,763,4818,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ThriventVariableInsuranceAccountB_20190701_N-6_EX-99.D(IV)_11720968_EX-99.D(IV)_Endorsement Agreement_cleaned.txt
TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT,1184,7555,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT_cleaned.txt
TodosMedicalLtd_20190328_20-F_EX-4.10_11587157_EX-4.10_Marketing Agreement_ Reseller Agreement,5266,32229,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TodosMedicalLtd_20190328_20-F_EX-4.10_11587157_EX-4.10_Marketing Agreement_ Reseller Agreement_cleaned.txt
TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement,18309,111655,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement_cleaned.txt
TRANSMONTAIGNEPARTNERSLLC_03_13_2020-EX-10.9-SERVICES AGREEMENT,901,5845,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TRANSMONTAIGNEPARTNERSLLC_03_13_2020-EX-10.9-SERVICES AGREEMENT_cleaned.txt
"TRANSPHORM,INC_02_14_2020-EX-10.12(1)-JOINT VENTURE AGREEMENT",15690,94602,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TRANSPHORM,INC_02_14_2020-EX-10.12(1)-JOINT VENTURE AGREEMENT_cleaned.txt"
TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT,16295,98081,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT_cleaned.txt
TRIZETTOGROUPINC_08_18_1999-EX-10.17-TECHNICAL INFRASTRUCTURE MAINTENANCE AGREEMENT,2216,13971,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TRIZETTOGROUPINC_08_18_1999-EX-10.17-TECHNICAL INFRASTRUCTURE MAINTENANCE AGREEMENT_cleaned.txt
TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT,7184,43297,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT_cleaned.txt
TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement,11179,69084,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement_cleaned.txt
TUNIUCORP_03_06_2014-EX-10-COOPERATION AGREEMENT,2859,17682,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TUNIUCORP_03_06_2014-EX-10-COOPERATION AGREEMENT_cleaned.txt
"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",2048,12499,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement_cleaned.txt"
UAGHINC_04_14_2004-EX-10.18-MAINTENANCE AGREEMENT,2732,16628,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\UAGHINC_04_14_2004-EX-10.18-MAINTENANCE AGREEMENT_cleaned.txt
ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10.9-SUPPLY AGREEMENT,2229,14449,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10.9-SUPPLY AGREEMENT_cleaned.txt
UnionDentalHoldingsInc_20050204_8-KA_EX-10_3345577_EX-10_Affiliate Agreement,1886,12033,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\UnionDentalHoldingsInc_20050204_8-KA_EX-10_3345577_EX-10_Affiliate Agreement_cleaned.txt
"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc.",283,1862,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc._cleaned.txt"
UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,35558,224328,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement_cleaned.txt
URSCORPNEW_03_17_2014-EX-99-COOPERATION AGREEMENT,6093,36938,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\URSCORPNEW_03_17_2014-EX-99-COOPERATION AGREEMENT_cleaned.txt
USASYNTHETICFUELCORP_10_21_2010-EX-10.10-STRATEGIC ALLIANCE AGREEMENT,8174,51183,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\USASYNTHETICFUELCORP_10_21_2010-EX-10.10-STRATEGIC ALLIANCE AGREEMENT_cleaned.txt
UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2,3864,24163,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2_cleaned.txt
VALENCETECHNOLOGYINC_02_14_2003-EX-10-JOINT VENTURE CONTRACT,11178,69031,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VALENCETECHNOLOGYINC_02_14_2003-EX-10-JOINT VENTURE CONTRACT_cleaned.txt
"VAPOTHERM, INC. - Manufacturing and Supply Agreement",11807,75243,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VAPOTHERM, INC. - Manufacturing and Supply Agreement_cleaned.txt"
VARIABLESEPARATEACCOUNT_04_30_2014-EX-13.C-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT,2429,14968,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VARIABLESEPARATEACCOUNT_04_30_2014-EX-13.C-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT_cleaned.txt
"VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT",15808,99362,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT_cleaned.txt"
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT",1373,8205,"C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT_cleaned.txt"
VERICELCORP_08_06_2019-EX-10.10-SUPPLY AGREEMENT,16262,101470,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VERICELCORP_08_06_2019-EX-10.10-SUPPLY AGREEMENT_cleaned.txt
VerizonAbsLlc_20200123_8-K_EX-10.4_11952335_EX-10.4_Service Agreement,46642,288053,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VerizonAbsLlc_20200123_8-K_EX-10.4_11952335_EX-10.4_Service Agreement_cleaned.txt
VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERTY AGREEMENT,747,4909,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERTY AGREEMENT_cleaned.txt
VERTEXENERGYINC_08_14_2014-EX-10.24-OPERATION AND MAINTENANCE AGREEMENT,8869,56481,C:\Users\KIIT\Desktop\CLAUSEAI\DATA\TRANSFORMED\VERTEXENERGYINC_08_14_2014-EX-10.24-OPERATION AND MAINTENANCE AGREEMENT_cleaned.txt
